,Date,Year,Month,Day,Tmax_C,Tmin_C,Srad,Ws_2m,q,Prcp,ETo,ETr_ASCE
0,1979-01-01,1979,1,1,-8.06665649414,-19.2120727539,165.870727539,4.3257987277,0.000774652173277,0.0,0.94982945919,1.3953652291
1,1979-01-02,1979,1,2,-8.75733032227,-22.3821472168,126.254440308,0.938893923729,0.000654240546282,0.0,0.508514344692,0.64707332947
2,1979-01-03,1979,1,3,-2.65622558594,-15.5322631836,114.995498657,1.50633311819,0.00127564347349,0.0,0.756557285786,1.04097820612
3,1979-01-04,1979,1,4,1.27279052734,-7.92261352539,110.935874939,1.76351548366,0.00204075081274,3.95658373833,0.966287434101,1.35675275019
4,1979-01-05,1979,1,5,2.15374145508,-7.99301757812,105.72303009,1.92070186281,0.00233052833937,2.56181788445,0.96420276165,1.34185812052
5,1979-01-06,1979,1,6,2.26369628906,-2.19293823242,52.5880126953,1.29085714824,0.00303839077242,2.20316362381,0.83207821846,1.10006876064
6,1979-01-07,1979,1,7,1.8633972168,-9.80258789062,125.72782135,2.25383213839,0.00226933555678,0.683153450489,0.98029255867,1.36241880334
7,1979-01-08,1979,1,8,-2.32633056641,-15.3829711914,121.914848328,1.00620517649,0.00130564766005,0.0,0.690881431103,0.886009467358
8,1979-01-09,1979,1,9,0.0236755371094,-13.3622497559,115.095489502,1.73449587271,0.00188875582535,0.0,0.818144440651,1.09434343112
9,1979-01-10,1979,1,10,-0.286444091797,-10.1727355957,123.834671021,1.23260883978,0.00195271207485,0.0,0.782384455204,1.00175642073
10,1979-01-11,1979,1,11,2.18340454102,-8.21268310547,93.9174728394,1.02929421852,0.00246475753374,4.49171829224,0.773222923279,0.964144779792
11,1979-01-12,1979,1,12,3.04332885742,-2.43204345703,88.0046920776,2.09196828314,0.00307708024047,0.0,1.05459916592,1.45440859669
12,1979-01-13,1979,1,13,1.29378662109,-12.3925231934,133.687072754,4.03755742164,0.00187967554666,0.0,1.2547814846,1.86454990505
13,1979-01-14,1979,1,14,0.0335327148438,-16.0820373535,120.608306885,2.20075927979,0.00167398888152,0.0,0.923851728439,1.28019306789
14,1979-01-15,1979,1,15,2.80364379883,-4.17243041992,90.87109375,1.65513695373,0.00269136833958,0.0,1.01332569122,1.377195334
15,1979-01-16,1979,1,16,3.76363525391,-1.78272094727,92.9575653076,1.62850440703,0.00322157423943,1.08735096455,1.02756345272,1.36501732217
16,1979-01-17,1979,1,17,4.07378540039,-0.643103027344,102.769973755,2.79253347608,0.00347739970312,2.37395143509,1.24281549454,1.73912106985
17,1979-01-18,1979,1,18,3.95269165039,-1.67227783203,120.554977417,1.58389487346,0.00334790791385,4.25830888748,1.05012452602,1.34934123388
18,1979-01-19,1979,1,19,2.05364379883,-7.77213134766,95.4173355103,2.03781816061,0.00249002431519,0.0,0.987057030201,1.34313187712
19,1979-01-20,1979,1,20,-0.276586914062,-13.5722106934,140.553100586,2.81098605687,0.00160292617511,0.0,1.11527144909,1.59050179689
20,1979-01-21,1979,1,21,-1.6467956543,-14.2227233887,135.973526001,1.31047704731,0.00153975945432,0.0,0.827425897121,1.05170289168
21,1979-01-22,1979,1,22,1.18383178711,-8.47241821289,98.8436813354,3.29886179308,0.00202693301253,4.38924598694,1.26532101631,1.85802360484
22,1979-01-23,1979,1,23,-4.50705566406,-19.3929046631,145.66595459,2.45452831816,0.000976785784587,0.0,0.925606310368,1.29362472056
23,1979-01-24,1979,1,24,-3.05655517578,-18.6319488525,138.806594849,1.56906408221,0.00130880600773,0.0,0.802659869194,1.02021366397
24,1979-01-25,1979,1,25,1.36300048828,-6.82303466797,93.4841766357,1.7523608712,0.00236250646412,1.68510782719,0.998629450798,1.34088766576
25,1979-01-26,1979,1,26,0.312768554688,-6.03296508789,65.4534759521,2.28406311399,0.0022247240413,0.740082681179,1.05817592144,1.50035347698
26,1979-01-27,1979,1,27,-2.88727416992,-13.6729492187,148.212387085,2.35417639427,0.00141934782732,0.392814427614,0.996648430824,1.3587965167
27,1979-01-28,1979,1,28,-2.49683227539,-16.8830627441,144.219421387,2.38342604503,0.00134394259658,0.29603472352,0.976066291332,1.32381183992
28,1979-01-29,1979,1,29,-2.2571472168,-13.0430358887,98.3903884888,2.37342305821,0.00157094805036,2.99447989464,0.94443410635,1.30900913433
29,1979-01-30,1979,1,30,-6.96704711914,-17.5323699951,157.244873047,1.35594450453,0.000822027213871,0.0,0.804460346699,1.03503819494
30,1979-01-31,1979,1,31,0.202813720703,-17.4110015869,94.1374511719,2.20449822914,0.00115917983931,0.335885196924,1.15679001808,1.67936600033
31,1979-02-01,1979,2,1,6.15319213867,-5.06082763672,111.055870056,2.05463442722,0.00273203197867,1.2182945013,1.42963528633,1.99422929556
32,1979-02-02,1979,2,2,4.95348510742,-6.83032836914,155.445037842,1.65436212973,0.00239843246527,0.0,1.37427866459,1.81665584649
33,1979-02-03,1979,2,3,3.13350830078,-9.84140625,159.384674072,0.926991057755,0.0020557527896,0.0,1.11335110664,1.32856632161
34,1979-02-04,1979,2,4,0.503045654297,-15.1402648926,142.852890015,1.0945360938,0.00153818028048,0.0,0.999376296997,1.22150058626
35,1979-02-05,1979,2,5,0.133630371094,-15.5213378906,162.317733765,1.4289258819,0.00139447592665,0.0,1.11524546146,1.4188863461
36,1979-02-06,1979,2,6,1.8633972168,-17.0602478027,162.304397583,2.66315694814,0.00158792408183,0.0,1.3463588953,1.84732957376
37,1979-02-07,1979,2,7,3.79329833984,-11.4907897949,158.238113403,1.51174814827,0.00204943632707,0.0,1.29168617725,1.64765005908
38,1979-02-08,1979,2,8,4.77309570313,-9.66058959961,164.270874023,1.7453344925,0.00224762200378,0.0,1.42609071732,1.85726390628
39,1979-02-09,1979,2,9,5.23394165039,-9.56107177734,165.944061279,1.21190632701,0.00231631565839,0.0,1.34523069859,1.65091715768
40,1979-02-10,1979,2,10,4.92382202148,-8.44086303711,166.943954468,1.0066329792,0.00235500535928,0.0,1.30699074268,1.55634983979
41,1979-02-11,1979,2,11,5.75286254883,-7.40076293945,165.370773315,1.27444523454,0.00244343886152,0.0,1.43721091747,1.79042413318
42,1979-02-12,1979,2,12,6.15319213867,-6.69077148437,157.091552734,1.32620695539,0.00258437963203,0.0,1.45500230789,1.82533767309
43,1979-02-13,1979,2,13,6.95382080078,-2.9514831543,171.583526611,1.98550710826,0.00267636636272,0.0,1.83260369301,2.46908708443
44,1979-02-14,1979,2,14,8.45375976563,-3.28037109375,158.944717407,2.2370076688,0.00265346840024,0.0,2.00102496147,2.79275937434
45,1979-02-15,1979,2,15,6.86361083984,-3.13110961914,167.217269897,1.76741278599,0.00276243104599,0.0,1.75305151939,2.30534706425
46,1979-02-16,1979,2,16,5.93325195313,-4.33139648437,178.389556885,1.38192027867,0.00272137252614,0.0,1.60582280159,1.99379240675
47,1979-02-17,1979,2,17,4.58281860352,-8.7102722168,179.316131592,0.633669705933,0.00238698348403,0.0,1.31830918789,1.43393688715
